,config,scene,role,cmd_mode,cmd,role rec method,cmd rec method,stamp,object id,object class,estimated role,estimated command
83,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026400.3758447,0,person,supervisor,none
84,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026400.6091924,0,person,supervisor,none
85,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026400.8758714,0,person,supervisor,none
86,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026401.1426632,0,person,supervisor,none
87,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026401.3757825,0,person,supervisor,none
88,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026401.6091933,0,person,supervisor,none
89,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026401.909181,0,person,supervisor,none
90,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026402.142513,0,person,supervisor,none
91,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026402.375842,0,person,supervisor,none
92,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026402.642501,0,person,supervisor,none
93,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026402.875846,0,person,supervisor,none
94,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026403.1091714,0,person,supervisor,none
95,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026403.3758354,0,person,supervisor,none
96,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026403.6425047,0,person,supervisor,none
97,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026403.975842,0,person,supervisor,none
98,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026404.1091723,0,person,supervisor,none
99,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026404.3758392,0,person,supervisor,none
100,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026404.5758405,0,person,supervisor,none
101,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026404.9092336,0,person,supervisor,none
102,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026405.1758626,0,person,supervisor,none
103,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026405.2758472,0,person,supervisor,none
104,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026405.6091793,0,person,supervisor,none
105,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026405.7758443,0,person,supervisor,none
106,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026406.1759892,0,person,supervisor,none
107,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026406.3093185,0,person,supervisor,none
108,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026406.609321,0,person,supervisor,none
109,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026406.8759983,0,person,supervisor,none
110,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026407.1426554,0,person,supervisor,none
111,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026407.3759775,0,person,supervisor,none
112,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026407.442651,0,person,supervisor,none
113,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026407.976001,0,person,supervisor,none
114,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026408.142658,0,person,supervisor,none
115,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026408.3759873,0,person,supervisor,none
116,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026408.575982,0,person,supervisor,none
117,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026408.8426578,0,person,supervisor,none
118,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026409.1093223,0,person,supervisor,none
119,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-in-reverse,visual,gesture,1722026409.242652,0,person,supervisor,none
120,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026409.60932,0,person,supervisor,none
121,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026409.60932,0,person,supervisor,none
122,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026409.60932,0,person,supervisor,none
123,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026409.60932,0,person,supervisor,none
124,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026409.60932,0,person,supervisor,none
125,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026409.60932,0,person,supervisor,none
126,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026333.0406256,0,person,supervisor,none
127,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026334.407556,0,person,supervisor,none
128,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026334.6408858,0,person,supervisor,none
129,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026334.9075606,0,person,supervisor,none
130,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026335.140891,0,person,supervisor,none
131,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026335.4408865,0,person,supervisor,none
132,config/exp2_cfgs/exp2_ar_role_gesture_cmd.yaml,courtyard,supervisor,gest_verb,move-forward,visual,gesture,1722026335.674232,0,person,supervisor,none
