,scene,role,cmd_mode,cmd,scene_estimation_mode,n_updates,scene_est,scene_conf
246,lab,supervisor,gest_verb,follow-me,clip,26,lab,1.0
247,lab,supervisor,gest_verb,follow-me,fused,28,lab,1.0
248,lab,supervisor,gest_verb,follow-me,audio,30,lab,1.0
249,lab,supervisor,gest_verb,follow-me,clip,27,lab,1.0
250,lab,supervisor,gest_verb,follow-me,fused,29,lab,1.0
251,lab,supervisor,gest_verb,rally,fused,1,lab,0.792101902443413
252,lab,supervisor,gest_verb,rally,audio,1,campus,0.308472486300756
253,lab,supervisor,gest_verb,rally,clip,1,lab,0.43384238593451757
254,lab,supervisor,gest_verb,rally,audio,2,lab,0.4408906687776099
255,lab,supervisor,gest_verb,rally,audio,3,lab,0.6576237040723142
256,lab,supervisor,gest_verb,rally,fused,2,lab,0.8964446812000123
257,lab,supervisor,gest_verb,rally,audio,4,lab,0.5019240136207272
258,lab,supervisor,gest_verb,rally,clip,2,lab,0.8407238860695272
259,lab,supervisor,gest_verb,rally,fused,3,lab,0.9738203678258881
260,lab,supervisor,gest_verb,rally,audio,5,lab,0.8118650487240708
261,lab,supervisor,gest_verb,rally,clip,3,lab,0.9829628845096663
262,lab,supervisor,gest_verb,rally,fused,4,lab,0.9936583269057812
263,lab,supervisor,gest_verb,rally,clip,4,lab,0.9973029675581108
264,lab,supervisor,gest_verb,rally,audio,6,lab,0.9778426051398486
265,lab,supervisor,gest_verb,rally,fused,5,lab,0.9984092934084036
266,lab,supervisor,gest_verb,rally,clip,5,lab,0.9994176107415191
267,lab,supervisor,gest_verb,rally,audio,7,lab,0.9944175160310906
268,lab,supervisor,gest_verb,rally,fused,6,lab,0.9996005818978808
269,lab,supervisor,gest_verb,rally,clip,6,lab,0.9999575285800972
270,lab,supervisor,gest_verb,rally,audio,8,lab,0.9940406744045835
271,lab,supervisor,gest_verb,rally,fused,7,lab,0.9999683321317127
272,lab,supervisor,gest_verb,rally,audio,9,lab,0.9992908764547641
273,lab,supervisor,gest_verb,rally,clip,7,lab,0.9999927965896296
274,lab,supervisor,gest_verb,rally,fused,8,lab,0.9999960617477571
275,lab,supervisor,gest_verb,rally,audio,10,lab,0.9982701109059126
276,lab,supervisor,gest_verb,rally,clip,8,lab,0.9999992217670165
277,lab,supervisor,gest_verb,rally,fused,9,lab,0.9999995531149767
278,lab,supervisor,gest_verb,rally,audio,11,lab,0.998674954442856
279,lab,supervisor,gest_verb,rally,clip,9,lab,0.9999998458677677
280,lab,supervisor,gest_verb,rally,fused,10,lab,0.9999996682077914
281,lab,supervisor,gest_verb,rally,audio,12,lab,0.9988438825510271
282,lab,supervisor,gest_verb,rally,clip,10,lab,0.9999999305685866
283,lab,supervisor,gest_verb,rally,fused,11,lab,0.9999998558583766
284,lab,supervisor,gest_verb,rally,audio,13,lab,0.9997263217702681
285,lab,supervisor,gest_verb,rally,clip,11,lab,0.9999999693144948
286,lab,supervisor,gest_verb,rally,fused,12,lab,0.9999999652726703
287,lab,supervisor,gest_verb,rally,audio,14,lab,0.9999582741322441
288,lab,supervisor,gest_verb,rally,clip,12,lab,0.9999999991388875
289,lab,supervisor,gest_verb,rally,fused,13,lab,0.9999999983961481
290,lab,supervisor,gest_verb,rally,audio,15,lab,0.9999655992980507
291,lab,supervisor,gest_verb,rally,clip,13,lab,0.9999999999475545
292,lab,supervisor,gest_verb,rally,fused,14,lab,0.9999999986183985
293,lab,supervisor,gest_verb,rally,audio,16,lab,0.9999805562055204
294,lab,supervisor,gest_verb,rally,fused,15,lab,0.999999999895555
