,scene,role,cmd_mode,cmd,iteration,scene_estimation_mode,n_audio_updates,n_visual_updates,scene_est,scene_conf
25787,campus,pedestrian,gest_verb,attention,1,fused,4,1,campus,0.8501937124040361
25788,campus,pedestrian,gest_verb,attention,1,audio,5,1,campus,0.8705943434198484
25789,campus,pedestrian,gest_verb,attention,1,fused,5,1,campus,0.8908036068475882
25790,campus,pedestrian,gest_verb,attention,1,fused,5,1,campus,0.9201381414540829
25791,campus,pedestrian,gest_verb,attention,1,audio,6,1,campus,0.9047909262151814
25792,campus,pedestrian,gest_verb,attention,1,fused,6,2,campus,0.9323178281505295
25793,campus,pedestrian,gest_verb,attention,1,clip,6,2,campus,0.5133097076792231
25794,campus,pedestrian,gest_verb,attention,1,clip,6,3,campus,0.6532287271758639
25795,campus,pedestrian,gest_verb,attention,1,fused,6,3,campus,0.9491883718052018
25796,campus,pedestrian,gest_verb,attention,1,clip,6,4,campus,0.7280295199938318
25797,campus,pedestrian,gest_verb,attention,1,fused,6,4,campus,0.9622912633752657
25798,campus,pedestrian,gest_verb,attention,1,clip,6,5,campus,0.7878459022692562
25799,campus,pedestrian,gest_verb,attention,1,fused,6,5,campus,0.972450654840108
25800,campus,pedestrian,gest_verb,attention,1,clip,6,6,campus,0.8201525652138829
25801,campus,pedestrian,gest_verb,attention,1,fused,6,6,campus,0.9774491853484994
25802,campus,pedestrian,gest_verb,attention,1,clip,6,7,campus,0.853625836625196
25803,campus,pedestrian,gest_verb,attention,1,fused,6,7,campus,0.9822782691416917
25804,campus,pedestrian,gest_verb,attention,3,clip,0,1,campus,0.32575992033567414
25805,campus,pedestrian,gest_verb,attention,3,fused,0,1,campus,0.32575992033567414
25806,campus,pedestrian,gest_verb,attention,3,clip,0,2,campus,0.5379034215651338
25807,campus,pedestrian,gest_verb,attention,3,fused,0,2,campus,0.5379034215651338
25808,campus,pedestrian,gest_verb,attention,3,clip,0,3,campus,0.6394598818552232
25809,campus,pedestrian,gest_verb,attention,3,fused,0,3,campus,0.6394598818552232
25810,campus,pedestrian,gest_verb,attention,3,clip,0,4,campus,0.7081119783269402
25811,campus,pedestrian,gest_verb,attention,3,fused,0,4,campus,0.7081119783269402
25812,campus,pedestrian,gest_verb,attention,3,fused,0,5,campus,0.7704037455716595
25813,campus,pedestrian,gest_verb,attention,3,clip,0,5,campus,0.7704037455716595
25814,campus,pedestrian,gest_verb,attention,3,audio,1,5,campus,0.5568141660167936
25815,campus,pedestrian,gest_verb,attention,3,fused,1,5,campus,0.8373814991800271
25816,campus,pedestrian,gest_verb,attention,3,audio,2,5,campus,0.679535702597691
25817,campus,pedestrian,gest_verb,attention,3,fused,2,5,campus,0.8857213321584505
25818,campus,pedestrian,gest_verb,attention,3,audio,3,5,campus,0.7517684570053786
25819,campus,pedestrian,gest_verb,attention,3,fused,3,5,campus,0.9129684014883422
25820,campus,pedestrian,gest_verb,attention,3,fused,4,5,campus,0.9418685999799905
25821,campus,pedestrian,gest_verb,attention,3,audio,4,5,campus,0.8268711305085436
25822,campus,pedestrian,gest_verb,attention,3,audio,5,5,campus,0.8811654058340966
25823,campus,pedestrian,gest_verb,attention,3,fused,5,5,campus,0.9615002538642278
25824,campus,pedestrian,gest_verb,attention,3,audio,6,5,campus,0.9198833812018472
25825,campus,pedestrian,gest_verb,attention,3,fused,6,5,campus,0.9747611515492812
25826,campus,pedestrian,gest_verb,attention,3,audio,7,5,campus,0.9435457439028341
25827,campus,pedestrian,gest_verb,attention,3,fused,7,5,campus,0.9825215818644436
25828,campus,pedestrian,gest_verb,attention,3,audio,8,5,campus,0.9625826472680825
25829,campus,pedestrian,gest_verb,attention,3,fused,8,5,campus,0.9885743131202406
25830,campus,pedestrian,gest_verb,attention,3,audio,9,5,campus,0.975412795927558
25831,campus,pedestrian,gest_verb,attention,3,fused,9,5,campus,0.9925609501030478
25832,campus,pedestrian,gest_verb,attention,3,audio,10,5,campus,0.983944288899545
25833,campus,pedestrian,gest_verb,attention,3,fused,10,5,campus,0.9951716708382633
25834,campus,pedestrian,gest_verb,attention,3,clip,10,6,campus,0.8145543457381798
25835,campus,pedestrian,gest_verb,attention,3,fused,10,6,campus,0.9963007404026235
25836,campus,pedestrian,gest_verb,attention,3,audio,11,6,campus,0.9894612175645716
25837,campus,pedestrian,gest_verb,attention,3,fused,11,6,campus,0.9975822814154018
25838,campus,pedestrian,gest_verb,attention,3,fused,11,6,campus,0.9981004300214297
25839,campus,pedestrian,gest_verb,attention,3,clip,11,7,campus,0.8483820947248955
25840,campus,pedestrian,gest_verb,attention,2,clip,0,1,campus,0.37951962059883904
25841,campus,pedestrian,gest_verb,attention,2,fused,0,1,campus,0.37951962059883904
25842,campus,pedestrian,gest_verb,attention,2,audio,1,1,campus,0.5679844829264615
25843,campus,pedestrian,gest_verb,attention,2,fused,1,1,campus,0.631663187116051
25844,campus,pedestrian,gest_verb,attention,2,clip,1,2,campus,0.5138841471504141
25845,campus,pedestrian,gest_verb,attention,2,fused,1,2,campus,0.6887371848710079
25846,campus,pedestrian,gest_verb,attention,2,clip,1,3,campus,0.6437530104686693
25847,campus,pedestrian,gest_verb,attention,2,fused,1,3,campus,0.7495686549266937
25848,campus,pedestrian,gest_verb,attention,2,audio,2,3,campus,0.7005629396454816
25849,campus,pedestrian,gest_verb,attention,2,fused,2,3,campus,0.8231381056595961
25850,campus,pedestrian,gest_verb,attention,2,clip,2,4,campus,0.719707882311649
25851,campus,pedestrian,gest_verb,attention,2,fused,2,4,campus,0.8616802144279493
25852,campus,pedestrian,gest_verb,attention,2,clip,2,5,campus,0.7775988954999936
25853,campus,pedestrian,gest_verb,attention,2,fused,2,5,campus,0.8932998547549962
25854,campus,pedestrian,gest_verb,attention,2,audio,3,5,campus,0.7861434181674593
25855,campus,pedestrian,gest_verb,attention,2,fused,3,5,campus,0.9281646170029799
25856,campus,pedestrian,gest_verb,attention,2,fused,4,5,campus,0.9522081819631787
25857,campus,pedestrian,gest_verb,attention,2,audio,4,5,campus,0.8503396080499622
25858,campus,pedestrian,gest_verb,attention,2,fused,4,6,campus,0.9557662448479273
25859,campus,pedestrian,gest_verb,attention,2,clip,4,6,campus,0.7915021852829985
25860,campus,pedestrian,gest_verb,attention,2,clip,4,7,campus,0.8107122097963951
25861,campus,pedestrian,gest_verb,attention,2,fused,4,7,campus,0.9605796760694558
25862,campus,pedestrian,gest_verb,attention,2,audio,5,7,campus,0.8972747039756229
25863,campus,pedestrian,gest_verb,attention,2,fused,5,7,campus,0.9739903185831628
25864,campus,pedestrian,artag,move-in-reverse,3,clip,0,1,lobby,0.44268400223250537
25865,campus,pedestrian,artag,move-in-reverse,3,fused,0,1,lobby,0.44268400223250537
25866,campus,pedestrian,artag,move-in-reverse,3,audio,1,1,campus,0.5467922611458773
25867,campus,pedestrian,artag,move-in-reverse,3,fused,1,1,campus,0.4514332237722198
25868,campus,pedestrian,artag,move-in-reverse,3,clip,1,2,lobby,0.6315810427142992
25869,campus,pedestrian,artag,move-in-reverse,3,fused,1,2,campus,0.3725217529698728
25870,campus,pedestrian,artag,move-in-reverse,3,audio,2,2,campus,0.6940017352437279
25871,campus,pedestrian,artag,move-in-reverse,3,fused,2,2,campus,0.6421606921129207
25872,campus,pedestrian,artag,move-in-reverse,3,clip,2,3,lobby,0.7301515674294017
25873,campus,pedestrian,artag,move-in-reverse,3,fused,2,3,campus,0.5735034647477645
25874,campus,pedestrian,artag,move-in-reverse,3,audio,3,3,campus,0.7800766036522389
25875,campus,pedestrian,artag,move-in-reverse,3,fused,3,3,campus,0.7275874642362731
25876,campus,pedestrian,artag,move-in-reverse,3,fused,3,4,campus,0.6839525657530672
25877,campus,pedestrian,artag,move-in-reverse,3,clip,3,4,lobby,0.801227102219115
25878,campus,pedestrian,artag,move-in-reverse,3,audio,4,4,campus,0.8454181882815869
25879,campus,pedestrian,artag,move-in-reverse,3,fused,4,4,campus,0.7884527706120572
25880,campus,pedestrian,artag,move-in-reverse,1,fused,0,1,lobby,0.38626665067409865
25881,campus,pedestrian,artag,move-in-reverse,1,clip,0,1,lobby,0.38626665067409865
25882,campus,pedestrian,artag,move-in-reverse,1,audio,1,1,campus,0.4601916716056819
25883,campus,pedestrian,artag,move-in-reverse,1,fused,1,1,campus,0.33488230337461566
25884,campus,pedestrian,artag,move-in-reverse,1,clip,1,2,lobby,0.5430507012052697
25885,campus,pedestrian,artag,move-in-reverse,1,fused,1,2,lobby,0.5202044470375911
25886,campus,pedestrian,artag,move-in-reverse,1,audio,2,2,campus,0.638658286094606
25887,campus,pedestrian,artag,move-in-reverse,1,fused,2,2,campus,0.46919069298049787
25888,campus,pedestrian,artag,move-in-reverse,1,fused,2,3,campus,0.3821970115186888
25889,campus,pedestrian,artag,move-in-reverse,1,clip,2,3,lobby,0.6720019082744019
25890,campus,pedestrian,artag,move-in-reverse,1,clip,2,4,lobby,0.8099632846660123
25891,campus,pedestrian,artag,move-in-reverse,1,fused,2,4,lobby,0.6075256030307374
25892,campus,pedestrian,artag,move-in-reverse,1,fused,2,5,lobby,0.837519224464932
25893,campus,pedestrian,artag,move-in-reverse,1,clip,2,5,lobby,0.8927985850196218
25894,campus,pedestrian,artag,move-in-reverse,1,fused,3,5,lobby,0.4031984207203088
25895,campus,pedestrian,artag,move-in-reverse,1,audio,3,5,campus,0.7411968986867458
25896,campus,pedestrian,artag,move-in-reverse,1,fused,4,5,campus,0.6777179017332318
25897,campus,pedestrian,artag,move-in-reverse,1,audio,4,5,campus,0.8157841908702151
25898,campus,pedestrian,artag,move-in-reverse,2,fused,0,1,lobby,0.4240903772944027
25899,campus,pedestrian,artag,move-in-reverse,2,clip,0,1,lobby,0.4240903772944027
25900,campus,pedestrian,artag,move-in-reverse,2,audio,1,1,campus,0.5309395377357723
25901,campus,pedestrian,artag,move-in-reverse,2,fused,1,1,campus,0.4269375700672528
25902,campus,pedestrian,artag,move-in-reverse,2,fused,1,2,lobby,0.37607289435455965
25903,campus,pedestrian,artag,move-in-reverse,2,clip,1,2,lobby,0.5938415931700047
25904,campus,pedestrian,artag,move-in-reverse,2,audio,2,2,campus,0.67842589838407
25905,campus,pedestrian,artag,move-in-reverse,2,fused,2,2,campus,0.5779570904645529
25906,campus,pedestrian,artag,move-in-reverse,2,fused,2,3,campus,0.39459068021434457
25907,campus,pedestrian,artag,move-in-reverse,2,clip,2,3,lobby,0.8332605606972443
25908,campus,pedestrian,artag,move-in-reverse,2,fused,3,3,campus,0.680332838248856
25909,campus,pedestrian,artag,move-in-reverse,2,audio,3,3,campus,0.770050994163411
25910,campus,pedestrian,artag,move-in-reverse,2,clip,3,4,lobby,0.947151193805623
25911,campus,pedestrian,artag,move-in-reverse,2,fused,3,4,campus,0.505203289351764
25912,campus,pedestrian,artag,move-in-reverse,2,audio,4,4,campus,0.8266713999858243
25913,campus,pedestrian,artag,move-in-reverse,2,fused,4,4,campus,0.7537217084001178
25914,campus,pedestrian,artag,move-in-reverse,2,clip,4,5,lobby,0.5349032195138965
25915,campus,pedestrian,artag,move-in-reverse,2,fused,4,5,lobby,0.5349032195138965
25916,campus,pedestrian,artag,move-in-reverse,4,clip,0,1,lobby,0.6822800993581395
25917,campus,pedestrian,artag,move-in-reverse,4,fused,0,1,lobby,0.6822800993581395
25918,campus,pedestrian,artag,move-in-reverse,4,audio,1,1,campus,0.570749874657283
25919,campus,pedestrian,artag,move-in-reverse,4,fused,1,1,campus,0.3780943575118506
25920,campus,pedestrian,artag,move-in-reverse,4,clip,1,2,lobby,0.8073225168289564
25921,campus,pedestrian,artag,move-in-reverse,4,fused,1,2,lobby,0.5691922484044318
25922,campus,pedestrian,artag,move-in-reverse,4,audio,2,2,campus,0.7004589981929125
25923,campus,pedestrian,artag,move-in-reverse,4,fused,2,2,campus,0.6012699119877885
25924,campus,pedestrian,artag,move-in-reverse,4,fused,2,2,campus,0.6034967226786013
25925,campus,pedestrian,artag,move-in-reverse,4,clip,2,3,lobby,0.8454191354401791
25926,campus,pedestrian,artag,move-in-reverse,4,fused,3,3,campus,0.7808674828836442
25927,campus,pedestrian,artag,move-in-reverse,4,audio,3,3,campus,0.7860361254315239
25928,campus,pedestrian,artag,move-in-reverse,4,clip,3,4,lobby,0.8557005312764331
25929,campus,pedestrian,artag,move-in-reverse,4,fused,3,4,campus,0.7867351144347275
25930,campus,pedestrian,artag,move-in-reverse,4,audio,4,4,campus,0.847053244636139
25931,campus,pedestrian,artag,move-in-reverse,4,fused,4,4,campus,0.8587010642091701
25932,campus,pedestrian,artag,move-in-reverse,0,fused,0,0,lobby,0.35027985419421714
25933,campus,pedestrian,artag,move-in-reverse,0,clip,0,0,lobby,0.35027985419421714
25934,campus,pedestrian,artag,move-in-reverse,0,fused,0,1,lobby,0.5502196122338113
25935,campus,pedestrian,artag,move-in-reverse,0,clip,0,1,lobby,0.5502196122338113
25936,campus,pedestrian,artag,move-in-reverse,0,audio,1,1,campus,0.5206464579392708
25937,campus,pedestrian,artag,move-in-reverse,0,fused,1,1,campus,0.420713589519936
25938,campus,pedestrian,artag,move-in-reverse,0,audio,2,1,campus,0.6768706328470686
25939,campus,pedestrian,artag,move-in-reverse,0,fused,2,1,campus,0.6951237600487978
25940,campus,pedestrian,artag,move-in-reverse,0,fused,2,2,campus,0.5706483372657839
25941,campus,pedestrian,artag,move-in-reverse,0,clip,2,2,lobby,0.7151577439643034
25942,campus,pedestrian,artag,move-in-reverse,0,audio,3,2,campus,0.7697779702607415
25943,campus,pedestrian,artag,move-in-reverse,0,fused,3,2,campus,0.7437863041328394
25944,campus,pedestrian,artag,move-in-reverse,0,fused,3,3,campus,0.6885203993685169
25945,campus,pedestrian,artag,move-in-reverse,0,clip,3,3,lobby,0.8569523963565909
25946,campus,pedestrian,artag,move-in-reverse,0,audio,4,3,campus,0.8383886671177211
25947,campus,pedestrian,artag,move-in-reverse,0,fused,4,3,campus,0.8040147729236707
25948,campus,pedestrian,artag,move-in-reverse,0,clip,4,4,lobby,0.9280772731861562
25949,campus,pedestrian,artag,move-in-reverse,0,fused,4,4,campus,0.7762514072154513
25950,campus,pedestrian,artag,move-in-reverse,0,fused,5,4,campus,0.6277814124918428
25951,campus,pedestrian,artag,move-in-reverse,0,audio,5,4,campus,0.7172143367172652
25952,campus,pedestrian,artag,move-in-reverse,0,clip,5,5,lobby,0.9500734829778914
25953,campus,pedestrian,artag,move-in-reverse,0,fused,5,5,campus,0.5300475347889364
25954,campus,pedestrian,artag,move-forward,2,clip,0,1,lobby,0.33424981420634386
25955,campus,pedestrian,artag,move-forward,2,fused,0,1,lobby,0.33424981420634386
25956,campus,pedestrian,artag,move-forward,2,fused,1,1,campus,0.4857535247312819
25957,campus,pedestrian,artag,move-forward,2,audio,1,1,campus,0.5682251934442691
25958,campus,pedestrian,artag,move-forward,2,clip,1,2,lobby,0.6098390915927371
25959,campus,pedestrian,artag,move-forward,2,fused,1,2,campus,0.4204438234745102
25960,campus,pedestrian,artag,move-forward,2,fused,2,2,campus,0.6327982595146944
25961,campus,pedestrian,artag,move-forward,2,audio,2,2,campus,0.6990806793592786
25962,campus,pedestrian,artag,move-forward,2,clip,2,3,lobby,0.8295361374281441
25963,campus,pedestrian,artag,move-forward,2,fused,2,3,campus,0.596326548694246
25964,campus,pedestrian,artag,move-forward,2,fused,2,3,campus,0.7522943849280326
25965,campus,pedestrian,artag,move-forward,2,audio,3,3,campus,0.7837847642232186
25966,campus,pedestrian,artag,move-forward,2,fused,3,4,campus,0.7660006228230876
25967,campus,pedestrian,artag,move-forward,2,clip,3,4,lobby,0.9396695180922832
25968,campus,pedestrian,artag,move-forward,0,clip,0,1,lobby,0.418880356199655
25969,campus,pedestrian,artag,move-forward,0,fused,0,1,lobby,0.418880356199655
25970,campus,pedestrian,artag,move-forward,0,audio,1,1,campus,0.564192581214878
25971,campus,pedestrian,artag,move-forward,0,fused,1,1,campus,0.43113085669892914
25972,campus,pedestrian,artag,move-forward,0,clip,1,2,lobby,0.6169682819513005
25973,campus,pedestrian,artag,move-forward,0,fused,1,2,courtyard,0.3528166357730377
25974,campus,pedestrian,artag,move-forward,0,audio,2,2,campus,0.6970977291006687
25975,campus,pedestrian,artag,move-forward,0,fused,2,2,campus,0.5564558337911634
25976,campus,pedestrian,artag,move-forward,0,clip,2,3,lobby,0.8133308050083876
25977,campus,pedestrian,artag,move-forward,0,fused,2,3,campus,0.48076316704067495
25978,campus,pedestrian,artag,move-forward,0,audio,3,3,campus,0.7833982028647792
25979,campus,pedestrian,artag,move-forward,0,fused,3,3,campus,0.6535645266571206
25980,campus,pedestrian,artag,move-forward,0,fused,3,3,campus,0.5889072428657803
25981,campus,pedestrian,artag,move-forward,0,clip,3,4,lobby,0.9203427042615178
25982,campus,pedestrian,artag,move-forward,0,fused,4,4,courtyard,0.47665753244758674
25983,campus,pedestrian,artag,move-forward,0,audio,4,4,lobby,0.4041131988299711
25984,campus,pedestrian,artag,move-forward,3,clip,0,1,lobby,0.5164172797800554
25985,campus,pedestrian,artag,move-forward,3,fused,0,1,lobby,0.5164172797800554
25986,campus,pedestrian,artag,move-forward,3,audio,1,1,courtyard,0.4901985849872739
25987,campus,pedestrian,artag,move-forward,3,fused,1,1,campus,0.3752279740747678
25988,campus,pedestrian,artag,move-forward,3,fused,1,2,lobby,0.3790757094105204
25989,campus,pedestrian,artag,move-forward,3,clip,1,2,lobby,0.5964308190683653
25990,campus,pedestrian,artag,move-forward,3,audio,2,2,courtyard,0.5017812007282775
25991,campus,pedestrian,artag,move-forward,3,fused,2,2,campus,0.4345946681877519
25992,campus,pedestrian,artag,move-forward,3,clip,2,3,lobby,0.8148781909418558
25993,campus,pedestrian,artag,move-forward,3,fused,2,3,lobby,0.5557582766611593
25994,campus,pedestrian,artag,move-forward,3,fused,3,3,campus,0.4065075538918693
25995,campus,pedestrian,artag,move-forward,3,audio,3,3,campus,0.5012161268202252
25996,campus,pedestrian,artag,move-forward,3,clip,3,4,lobby,0.9265278866152401
25997,campus,pedestrian,artag,move-forward,3,fused,3,4,lobby,0.6283418349900938
25998,campus,pedestrian,artag,move-forward,4,fused,0,0,lobby,0.48069368078687574
25999,campus,pedestrian,artag,move-forward,4,clip,0,1,lobby,0.48069368078687574
26000,campus,pedestrian,artag,move-forward,4,audio,1,1,campus,0.557781547589468
26001,campus,pedestrian,artag,move-forward,4,fused,1,1,campus,0.5137896666781647
26002,campus,pedestrian,artag,move-forward,4,clip,1,2,lobby,0.6995761717899016
26003,campus,pedestrian,artag,move-forward,4,fused,1,2,campus,0.3971837336839566
26004,campus,pedestrian,artag,move-forward,4,audio,2,2,campus,0.626227978257782
26005,campus,pedestrian,artag,move-forward,4,fused,2,2,campus,0.5432147588092633
26006,campus,pedestrian,artag,move-forward,4,clip,2,3,lobby,0.8166299426053404
26007,campus,pedestrian,artag,move-forward,4,fused,2,3,campus,0.4357479522409358
26008,campus,pedestrian,artag,move-forward,4,audio,3,3,campus,0.7306460473020806
26009,campus,pedestrian,artag,move-forward,4,fused,3,3,campus,0.7162737677529268
26010,campus,pedestrian,artag,move-forward,4,fused,3,4,lobby,0.4217841329929126
26011,campus,pedestrian,artag,move-forward,1,clip,0,0,lobby,0.4217841329929126
26012,campus,pedestrian,artag,move-forward,1,clip,0,1,lobby,0.6194233987218768
26013,campus,pedestrian,artag,move-forward,1,fused,0,1,lobby,0.6194233987218768
26014,campus,pedestrian,artag,move-forward,1,audio,1,1,campus,0.571830352479041
26015,campus,pedestrian,artag,move-forward,1,fused,1,1,campus,0.4735935836869662
26016,campus,pedestrian,artag,move-forward,1,clip,1,2,lobby,0.8199418676566831
26017,campus,pedestrian,artag,move-forward,1,fused,1,2,lobby,0.5457558895040164
26018,campus,pedestrian,artag,move-forward,1,audio,2,2,campus,0.6641336092863613
26019,campus,pedestrian,artag,move-forward,1,fused,2,2,campus,0.5054688349906208
26020,campus,pedestrian,artag,move-forward,1,fused,2,3,lobby,0.48212722086608073
26021,campus,pedestrian,artag,move-forward,1,clip,2,3,lobby,0.8901844680024407
26022,campus,pedestrian,artag,move-forward,1,audio,3,3,campus,0.7594826563134491
26023,campus,pedestrian,artag,move-forward,1,fused,3,3,campus,0.6452132385458966
26024,campus,pedestrian,artag,move-forward,1,fused,3,3,campus,0.5347843846825223
26025,campus,pedestrian,artag,move-forward,1,clip,3,4,lobby,0.9545347748983786
26026,campus,pedestrian,artag,move-forward,1,audio,4,4,campus,0.8217138374095785
26027,campus,pedestrian,artag,move-forward,1,fused,4,4,campus,0.7431295280830837
26028,campus,pedestrian,artag,follow-me,0,clip,0,1,lobby,0.5039351753373654
26029,campus,pedestrian,artag,follow-me,0,fused,0,1,lobby,0.5039351753373654
26030,campus,pedestrian,artag,follow-me,0,fused,1,1,campus,0.41837982812076785
26031,campus,pedestrian,artag,follow-me,0,audio,1,1,campus,0.5265431925351173
26032,campus,pedestrian,artag,follow-me,0,audio,2,1,courtyard,0.5589376006798017
26033,campus,pedestrian,artag,follow-me,0,fused,2,1,courtyard,0.49751223793012295
26034,campus,pedestrian,artag,follow-me,0,clip,2,2,lobby,0.8050210010314437
26035,campus,pedestrian,artag,follow-me,0,fused,2,2,lobby,0.42791941406254824
26036,campus,pedestrian,artag,follow-me,0,fused,3,2,courtyard,0.4413257140720859
26037,campus,pedestrian,artag,follow-me,0,audio,3,2,courtyard,0.5251368248410725
26038,campus,pedestrian,artag,follow-me,0,clip,3,3,lobby,0.9389662119302661
26039,campus,pedestrian,artag,follow-me,0,fused,3,3,lobby,0.37170749505939416
26040,campus,pedestrian,artag,follow-me,0,fused,4,3,campus,0.4903722666134276
26041,campus,pedestrian,artag,follow-me,0,audio,4,3,campus,0.5308056122947684
26042,campus,pedestrian,artag,follow-me,0,clip,4,4,lobby,0.985567406899842
26043,campus,pedestrian,artag,follow-me,0,fused,4,4,lobby,0.41060320596304783
26044,campus,pedestrian,artag,follow-me,0,audio,5,4,campus,0.6271785076424625
26045,campus,pedestrian,artag,follow-me,0,fused,5,4,campus,0.6312688935842549
26046,campus,pedestrian,artag,follow-me,0,clip,5,5,lobby,0.9921579689328216
26047,campus,pedestrian,artag,follow-me,0,fused,5,5,campus,0.6122858736792209
26048,campus,pedestrian,artag,follow-me,0,clip,5,6,lobby,0.9968007279685731
26049,campus,pedestrian,artag,follow-me,0,fused,5,6,campus,0.48146848256701585
26050,campus,pedestrian,artag,follow-me,0,fused,6,6,campus,0.6828835814342243
26051,campus,pedestrian,artag,follow-me,0,audio,6,6,campus,0.6973620727268781
26052,campus,pedestrian,artag,follow-me,1,clip,0,1,lobby,0.4288796987109822
26053,campus,pedestrian,artag,follow-me,1,fused,0,1,lobby,0.4288796987109822
26054,campus,pedestrian,artag,follow-me,1,audio,1,1,campus,0.475600591571371
26055,campus,pedestrian,artag,follow-me,1,fused,1,1,campus,0.4143377260791334
26056,campus,pedestrian,artag,follow-me,1,clip,1,2,lobby,0.5628439005853165
26057,campus,pedestrian,artag,follow-me,1,fused,1,2,campus,0.37548374912788407
26058,campus,pedestrian,artag,follow-me,1,audio,2,2,campus,0.6741281945825035
26059,campus,pedestrian,artag,follow-me,1,fused,2,2,campus,0.6359036447292933
26060,campus,pedestrian,artag,follow-me,1,clip,2,3,lobby,0.795953403817562
26061,campus,pedestrian,artag,follow-me,1,fused,2,3,campus,0.5583604589496137
26062,campus,pedestrian,artag,follow-me,1,audio,2,3,campus,0.7464716408993137
26063,campus,pedestrian,artag,follow-me,1,fused,3,3,campus,0.6962519714107157
26064,campus,pedestrian,artag,follow-me,1,clip,3,4,lobby,0.9204532693811268
26065,campus,pedestrian,artag,follow-me,1,fused,3,4,campus,0.63577677835285
26066,campus,pedestrian,artag,follow-me,1,audio,4,4,campus,0.8093748341853837
26067,campus,pedestrian,artag,follow-me,1,fused,4,4,campus,0.7655461462864056
26068,campus,pedestrian,artag,follow-me,1,clip,4,5,lobby,0.9656021324409061
26069,campus,pedestrian,artag,follow-me,1,fused,4,5,campus,0.7346560805087073
26070,campus,pedestrian,artag,follow-me,1,clip,4,6,lobby,0.9832413850079371
26071,campus,pedestrian,artag,follow-me,1,fused,4,6,campus,0.675742787907759
26072,campus,pedestrian,artag,follow-me,1,audio,5,6,campus,0.865572919266969
26073,campus,pedestrian,artag,follow-me,1,fused,5,6,campus,0.825181230425239
26074,campus,pedestrian,artag,follow-me,1,clip,5,7,lobby,0.992160252481585
26075,campus,pedestrian,artag,follow-me,1,fused,5,7,campus,0.8000381835649066
26076,campus,pedestrian,artag,follow-me,1,fused,6,7,campus,0.6231400653520218
26077,campus,pedestrian,artag,follow-me,1,audio,6,7,campus,0.733317049360518
26078,campus,pedestrian,artag,follow-me,3,fused,0,1,lobby,0.37288648411821046
26079,campus,pedestrian,artag,follow-me,3,clip,0,1,lobby,0.37288648411821046
26080,campus,pedestrian,artag,follow-me,3,audio,1,1,campus,0.4320071871121846
26081,campus,pedestrian,artag,follow-me,3,fused,1,1,campus,0.3876335560001968
26082,campus,pedestrian,artag,follow-me,3,clip,1,2,lobby,0.5437906077375901
26083,campus,pedestrian,artag,follow-me,3,fused,1,2,lobby,0.3763688241868933
26084,campus,pedestrian,artag,follow-me,3,fused,2,2,campus,0.6162876092705951
26085,campus,pedestrian,artag,follow-me,3,audio,2,2,campus,0.632931150539426
26086,campus,pedestrian,artag,follow-me,3,fused,2,3,campus,0.6904290191508702
26087,campus,pedestrian,artag,follow-me,3,clip,2,3,lobby,0.43155510250383206
26088,campus,pedestrian,artag,follow-me,3,fused,3,3,campus,0.5481620460378368
26089,campus,pedestrian,artag,follow-me,3,audio,3,3,campus,0.48503490206532257
26090,campus,pedestrian,artag,follow-me,3,fused,3,4,campus,0.6299980649609882
26091,campus,pedestrian,artag,follow-me,3,clip,3,4,campus,0.4612029014795301
26092,campus,pedestrian,artag,follow-me,3,audio,4,4,campus,0.5662663880019801
26093,campus,pedestrian,artag,follow-me,3,fused,4,4,campus,0.7028669631726909
26094,campus,pedestrian,artag,follow-me,3,clip,4,5,campus,0.5938481386960975
26095,campus,pedestrian,artag,follow-me,3,fused,4,5,campus,0.7588875435968618
26096,campus,pedestrian,artag,follow-me,3,audio,5,5,campus,0.622071703363461
26097,campus,pedestrian,artag,follow-me,3,fused,5,5,campus,0.7978882159820314
26098,campus,pedestrian,artag,follow-me,3,clip,5,6,campus,0.6111002490101825
26099,campus,pedestrian,artag,follow-me,3,fused,5,6,campus,0.8170783111911244
26100,campus,pedestrian,artag,follow-me,3,clip,5,7,campus,0.5654415437839299
26101,campus,pedestrian,artag,follow-me,3,fused,5,7,campus,0.8107728856151728
26102,campus,pedestrian,artag,follow-me,3,audio,6,7,courtyard,0.5127531810053494
26103,campus,pedestrian,artag,follow-me,3,fused,6,7,campus,0.7091867237692333
26104,campus,pedestrian,artag,follow-me,2,clip,0,1,lobby,0.42960528225194006
26105,campus,pedestrian,artag,follow-me,2,fused,0,1,lobby,0.42960528225194006
26106,campus,pedestrian,artag,follow-me,2,audio,1,1,lobby,0.4088970982129288
26107,campus,pedestrian,artag,follow-me,2,fused,1,1,lobby,0.6091820981364585
26108,campus,pedestrian,artag,follow-me,2,clip,1,2,lobby,0.6653181243938271
26109,campus,pedestrian,artag,follow-me,2,fused,1,2,lobby,0.8039089383974026
26110,campus,pedestrian,artag,follow-me,2,audio,2,2,courtyard,0.561097451756825
26111,campus,pedestrian,artag,follow-me,2,fused,2,2,courtyard,0.38883266228743485
26112,campus,pedestrian,artag,follow-me,2,clip,2,3,lobby,0.8407029694460342
26113,campus,pedestrian,artag,follow-me,2,fused,2,3,lobby,0.6563414377740964
26114,campus,pedestrian,artag,follow-me,2,audio,3,3,courtyard,0.5113672737581844
26115,campus,pedestrian,artag,follow-me,2,fused,3,3,courtyard,0.42488137340614096
